mode,rep,base_ints,num_exprs,alpha__best_pct_error,alpha__hits_le_1.0,higgs_over_z__best_pct_error,higgs_over_z__hits_le_1.0,omega_lambda__best_pct_error,omega_lambda__hits_le_1.0,cabibbo_deg__best_pct_error,cabibbo_deg__hits_le_1.0,alpha__hits_le_0.1,higgs_over_z__hits_le_0.1,omega_lambda__hits_le_0.1,cabibbo_deg__hits_le_0.1
strict,99,"[10, 25, 9, 3, 21, 24, 29, 19, 15, 17, 11, 55, 87, 194, 315, 4090, 4187]",60000,0.011562973056920145,14,0.011207210445849713,36,0.0947595279887746,30,0.0,85,2,3,2,13
strict,100,"[24, 6, 30, 11, 19, 18, 3, 26, 29, 9, 23, 233, 300, 134, 374, 6716, 2956]",60000,0.018404480107216393,16,0.00609522044201157,29,0.0016128772116523271,32,0.01179801793298177,37,4,4,4,8
strict,101,"[9, 16, 23, 28, 13, 6, 17, 4, 14, 22, 8, 51, 214, 298, 177, 2678, 6113]",60000,0.09705658202697547,15,0.04103380501650029,33,0.0853987063886831,31,0.015767444527272047,126,1,5,1,17
strict,102,"[15, 7, 20, 11, 10, 19, 2, 29, 24, 13, 27, 52, 385, 152, 224, 6213, 2730]",60000,0.018283660283047592,15,0.04736795117466948,41,0.013821354478860555,26,0.007967492630060125,115,3,1,2,16
strict,103,"[16, 9, 13, 2, 23, 27, 30, 19, 15, 12, 11, 37, 91, 143, 47, 4157, 4561]",60000,0.09278447975005139,10,0.006762434603779607,34,0.012891738831646227,36,0.012224512536296648,118,1,8,5,14
strict,104,"[23, 14, 17, 12, 4, 30, 18, 10, 27, 28, 26, 115, 128, 40, 303, 1797, 1992]",60000,0.077917334583339,19,0.11128282559137159,27,0.06486296394332816,29,0.0071894171779075715,58,1,0,3,8
strict,105,"[19, 10, 25, 29, 22, 30, 27, 23, 13, 17, 24, 57, 163, 218, 37, 6052, 4875]",60000,0.07694385141876624,20,0.02459536957589077,40,0.05722933278606556,29,0.0,94,2,3,4,17
strict,106,"[19, 28, 7, 23, 5, 22, 27, 26, 6, 15, 16, 72, 69, 365, 230, 5468, 2640]",60000,0.021496056963119327,21,0.001895623066924506,40,0.04513718689436684,33,0.001730683908441527,48,1,7,2,11
strict,107,"[30, 23, 6, 27, 13, 19, 29, 25, 4, 15, 22, 395, 396, 355, 253, 3281, 6284]",60000,0.07694385141876624,11,0.0643316071780248,40,0.029662915675283164,38,0.0,127,1,3,4,19
strict,108,"[28, 11, 4, 25, 26, 27, 8, 22, 17, 12, 10, 237, 240, 145, 127, 4621, 4136]",60000,0.026276703649624464,14,0.06051595087566868,21,0.06290221125466637,32,0.0,61,2,2,3,8
strict,109,"[12, 19, 5, 4, 9, 10, 28, 7, 14, 18, 27, 163, 396, 281, 207, 3993, 6732]",60000,0.050339526979409716,15,0.001895623066924506,29,0.0033960582282817516,26,0.01223304903911688,63,1,1,2,9
strict,110,"[18, 24, 7, 6, 5, 26, 27, 16, 4, 28, 22, 264, 219, 65, 273, 1380, 6747]",60000,0.09872793205269216,18,0.001895623066924506,30,0.06585594269666269,11,0.01179801793298177,36,1,6,3,7
strict,111,"[5, 20, 23, 30, 14, 16, 3, 9, 12, 29, 6, 70, 167, 386, 223, 3060, 1409]",60000,0.026276703649624464,12,0.00609522044201157,30,0.04024466671244081,29,0.01223304903911688,154,1,3,2,14
strict,112,"[9, 5, 4, 24, 8, 25, 22, 26, 18, 10, 17, 237, 123, 58, 46, 2206, 3491]",60000,0.034954371731971176,16,0.00744840025415425,28,0.09648800730917415,26,0.0,49,3,2,1,11
strict,113,"[9, 17, 6, 12, 21, 7, 5, 29, 23, 18, 22, 266, 304, 349, 41, 3115, 4796]",60000,0.005420515846530577,16,0.00609522044201157,40,0.00660630511151087,23,0.0266737796745811,43,2,2,5,5
strict,114,"[25, 23, 27, 29, 15, 12, 21, 4, 18, 13, 5, 376, 275, 72, 380, 1432, 1916]",60000,0.1306882659707611,11,0.07201453382748685,38,0.04513718689436684,23,0.0,114,0,1,2,17
strict,115,"[13, 30, 10, 20, 24, 29, 19, 3, 28, 18, 7, 99, 64, 338, 85, 3068, 1810]",60000,0.02985476475870875,18,0.050307481178805145,33,0.0016128772116523271,28,0.01179801793298177,103,3,1,4,18
strict,116,"[17, 10, 16, 26, 5, 28, 13, 19, 3, 15, 22, 96, 150, 398, 54, 4825, 6214]",60000,0.018283660283035706,12,0.025432486132025936,43,0.012787812178150093,33,0.0015414495791853274,125,2,3,6,16
strict,117,"[12, 3, 26, 20, 5, 14, 6, 23, 22, 8, 9, 36, 43, 295, 293, 1395, 5035]",60000,0.03575966503600647,17,0.00744840025415425,31,0.0016128772116523271,25,0.01179801793298177,50,2,3,2,6
strict,118,"[21, 18, 24, 22, 2, 15, 8, 4, 12, 16, 3, 93, 236, 110, 201, 2519, 2948]",60000,0.006899507529037078,13,0.050604853377379626,27,0.009842181189930353,22,0.012781186094071528,58,2,2,1,5
strict,119,"[12, 21, 7, 26, 18, 30, 22, 11, 19, 25, 29, 254, 245, 305, 327, 1957, 6013]",60000,0.06176299812627498,13,0.036402789386282206,35,0.0016128772116523271,30,0.0,47,2,3,7,9
strict,120,"[30, 10, 2, 15, 26, 16, 6, 22, 18, 12, 21, 340, 375, 228, 308, 5667, 3372]",60000,0.07694385141876624,15,0.00744840025415425,48,0.0853987063886831,32,0.01179801793298177,39,2,4,2,5
strict,121,"[21, 13, 28, 18, 3, 12, 2, 26, 8, 30, 19, 159, 311, 45, 380, 2086, 3603]",60000,0.012956029115112459,16,0.00744840025415425,31,0.0016128772116523271,21,0.010849624208460204,135,2,5,3,19
strict,122,"[6, 18, 28, 12, 10, 20, 9, 4, 7, 5, 2, 105, 180, 166, 258, 6601, 3306]",60000,0.09872793205269216,18,0.010775698872093413,34,0.11417436925206063,18,0.002651209503972525,102,1,2,0,11
strict,123,"[21, 6, 22, 15, 27, 19, 18, 17, 30, 16, 2, 159, 103, 190, 80, 1018, 4943]",60000,0.026276703649624464,15,0.04180537922602942,39,0.0016128772116523271,28,0.022722108611678175,64,2,2,4,6
strict,124,"[2, 3, 16, 4, 17, 28, 23, 15, 13, 20, 25, 74, 274, 91, 218, 4441, 5669]",60000,0.026276703649624464,15,0.02459536957589077,41,0.04197839877909528,27,0.0,109,1,2,1,14
strict,125,"[25, 16, 14, 12, 22, 18, 23, 6, 9, 7, 28, 334, 38, 59, 83, 4457, 4169]",60000,0.06886560139506284,14,0.013324630976364028,26,0.0007310455549247989,36,0.0,52,2,2,7,6
strict,126,"[23, 17, 20, 22, 15, 6, 30, 12, 25, 5, 14, 296, 206, 315, 174, 4693, 2207]",60000,0.07694385141876624,16,0.013324630976364028,40,0.022681572002993665,32,0.0,61,1,3,4,10
strict,127,"[15, 23, 2, 25, 5, 24, 20, 7, 13, 27, 28, 330, 232, 349, 67, 1682, 6810]",60000,0.09872793205269216,18,0.001895623066924506,51,0.04513718689436684,32,0.0,124,1,7,2,18
strict,128,"[18, 9, 5, 16, 20, 14, 17, 15, 7, 8, 6, 64, 155, 50, 249, 6108, 4304]",60000,0.026276703649624464,20,0.05682676889366195,31,0.0016128772116523271,24,0.01223304903911688,53,3,2,2,3
strict,129,"[4, 9, 22, 26, 19, 17, 7, 11, 10, 30, 2, 196, 74, 66, 99, 3518, 2073]",60000,0.11953419533527693,12,0.06676082468958433,40,0.013821354478860555,28,0.01179801793298177,44,0,2,5,6
strict,130,"[21, 11, 7, 3, 4, 15, 24, 2, 27, 5, 16, 387, 52, 311, 191, 5173, 5483]",60000,0.028452245850817282,17,0.0430117414490621,36,0.17186519497247577,28,0.01223304903911688,46,1,2,0,5
strict,131,"[21, 17, 8, 18, 9, 4, 23, 16, 5, 12, 7, 335, 142, 249, 194, 1942, 3309]",60000,0.026276703649624464,15,0.04180537922602942,33,0.09467829960374607,23,0.0038390468157149323,53,2,3,1,6
strict,132,"[18, 9, 29, 20, 8, 17, 22, 7, 15, 2, 23, 338, 91, 273, 335, 5606, 6806]",60000,0.006899507529025193,14,0.00609522044201157,50,0.07169972331824356,24,0.00466246802563651,29,1,5,1,7
strict,133,"[2, 7, 19, 12, 20, 16, 24, 10, 26, 21, 4, 54, 48, 371, 57, 6305, 4081]",60000,0.02131708383822952,17,0.00744840025415425,42,0.12760688724321192,18,1.9603044232182958e-05,47,3,7,0,6
strict,134,"[19, 15, 20, 2, 22, 6, 14, 11, 21, 5, 16, 93, 61, 264, 359, 6775, 3079]",60000,0.08280125496675612,14,0.0016816945923556659,48,0.009842181189930353,20,0.04182933630786674,42,2,5,3,4
strict,135,"[7, 18, 6, 28, 5, 24, 8, 3, 21, 25, 12, 142, 300, 77, 64, 3547, 3282]",60000,0.026276703649624464,18,0.013324630976347843,19,0.0027565913440049422,20,0.0,55,2,1,2,6
strict,136,"[22, 23, 18, 12, 5, 20, 7, 28, 4, 10, 19, 121, 142, 67, 130, 4526, 5983]",60000,0.026276703649624464,18,0.06051595087566868,25,0.06925283292793241,30,0.01223304903911688,56,2,3,2,8
strict,137,"[20, 4, 16, 15, 17, 18, 27, 23, 6, 25, 2, 65, 34, 87, 117, 5337, 3989]",60000,0.016330732053219384,19,0.006678705298416153,48,0.04513718689436684,36,0.0,34,2,3,3,7
strict,138,"[3, 17, 29, 2, 5, 12, 16, 27, 6, 19, 13, 108, 388, 159, 205, 3529, 6364]",60000,0.002418961390176253,18,0.0603451829731238,42,0.06486296394332816,24,0.009487065966737438,132,3,3,2,16
strict,139,"[5, 3, 10, 29, 11, 20, 26, 21, 14, 25, 28, 53, 67, 277, 91, 1702, 5571]",60000,0.0174273764245609,19,0.03414868105515438,33,0.0789536123779465,29,0.0,36,1,3,1,8
strict,140,"[10, 12, 21, 9, 4, 29, 26, 19, 17, 6, 5, 36, 175, 102, 138, 6930, 3595]",60000,0.04237081673019877,13,0.00744840025415425,33,0.0717379733706972,27,0.002689863661842956,86,1,4,4,10
strict,141,"[11, 6, 18, 16, 9, 20, 15, 22, 30, 3, 17, 176, 298, 253, 357, 3990, 2705]",60000,0.1496611073613225,13,0.07918159921939337,27,0.011470033585414966,30,0.006014675808968427,55,0,1,1,6
strict,142,"[10, 28, 8, 6, 21, 3, 7, 13, 25, 2, 19, 232, 321, 249, 364, 2449, 1265]",60000,0.008218306063970827,26,0.057361598518905835,44,0.028322002573320626,26,0.0,119,3,3,6,15
strict,143,"[21, 30, 24, 15, 18, 12, 22, 14, 13, 28, 2, 264, 171, 398, 245, 6543, 2552]",60000,0.09872793205269216,11,0.03414868105515438,37,0.07169972331825969,32,0.002672269994910633,239,1,2,3,25
strict,144,"[5, 28, 21, 14, 4, 6, 20, 27, 24, 9, 3, 333, 33, 62, 98, 2306, 5557]",60000,0.09872793205268028,15,0.009229863541846017,27,0.1936638765927733,21,0.012781186094071528,38,1,3,0,7
strict,145,"[20, 22, 19, 27, 21, 14, 6, 30, 10, 9, 15, 180, 109, 84, 199, 5172, 2869]",60000,0.050339526979409716,13,0.06659533090790674,32,0.0016128772116523271,26,0.0069715560513179346,74,1,1,4,10
strict,146,"[22, 7, 8, 15, 2, 27, 17, 10, 19, 29, 3, 347, 237, 284, 388, 6983, 1982]",60000,0.0835737259630431,18,0.008922926603619612,52,0.02020512172644265,29,0.0034109882054393016,45,1,6,4,7
strict,147,"[10, 20, 16, 13, 30, 2, 22, 3, 9, 21, 28, 34, 59, 374, 144, 4557, 5513]",60000,0.04702644105954472,15,0.033839453667935726,46,0.0007310455549247989,36,0.02132475968636985,101,2,3,3,11
strict,148,"[29, 4, 3, 6, 13, 28, 17, 7, 10, 11, 24, 249, 352, 150, 276, 1459, 5667]",60000,0.026276703649624464,22,0.08809476144923033,35,0.025331659736032783,27,0.0,120,2,1,3,22
strict,149,"[13, 4, 18, 30, 11, 26, 3, 23, 27, 5, 6, 283, 64, 31, 216, 6779, 1599]",60000,0.03073131909267658,15,0.00744840025415425,33,0.0027565913440049422,21,0.00019183768997338527,109,1,3,1,14
strict,150,"[11, 4, 23, 28, 9, 12, 29, 10, 16, 24, 27, 179, 126, 232, 321, 5512, 3695]",60000,0.026276703649624464,15,0.00609522044201157,25,0.06190735241382024,28,0.01223304903911688,73,3,3,1,9
strict,151,"[18, 12, 27, 13, 15, 2, 5, 28, 29, 17, 21, 200, 355, 370, 279, 6789, 5418]",60000,0.13011069635404687,17,0.004591092849132841,51,0.0016128772116523271,20,0.0041452495440276165,137,0,4,3,22
strict,152,"[23, 27, 7, 30, 24, 29, 5, 14, 22, 6, 17, 67, 207, 233, 151, 5544, 1917]",60000,0.026276703649624464,17,0.001895623066924506,38,0.10962003393717414,32,0.012781186094071528,30,3,4,0,6
strict,153,"[29, 16, 11, 23, 5, 14, 20, 28, 10, 9, 21, 270, 253, 174, 373, 4828, 2507]",60000,0.23531803427376893,6,0.00609522044201157,38,0.0180708079428643,33,0.0266737796745811,55,0,2,1,6
strict,154,"[15, 22, 18, 9, 23, 4, 8, 21, 30, 7, 24, 359, 88, 159, 379, 1761, 4808]",60000,0.026276703649624464,22,0.0643316071780248,23,0.12740831433259328,22,0.012781186094071528,47,1,1,0,8
strict,155,"[15, 11, 22, 30, 3, 20, 18, 19, 17, 27, 26, 311, 177, 138, 68, 5975, 1215]",60000,0.04931407095539836,16,0.00744840025415425,25,0.0016128772116523271,37,0.01179801793298177,44,1,3,4,7
strict,156,"[4, 14, 16, 29, 11, 23, 19, 25, 13, 22, 12, 377, 268, 185, 243, 1096, 3041]",60000,0.026276703649624464,21,0.036402789386282206,52,0.013821354478860555,39,0.0,116,3,7,1,17
strict,157,"[12, 20, 18, 2, 17, 25, 15, 6, 14, 8, 13, 133, 380, 152, 310, 2942, 1460]",60000,0.026276703649624464,16,0.013324630976364028,46,0.0016128772116523271,23,0.0,137,1,5,1,24
strict,158,"[15, 17, 9, 23, 27, 5, 10, 3, 13, 24, 21, 364, 126, 375, 72, 3302, 2317]",60000,0.10138511008913918,11,0.08448395362259942,30,0.04513718689436684,30,0.0,103,0,1,5,15
strict,159,"[3, 23, 10, 15, 22, 25, 19, 13, 29, 24, 12, 320, 348, 371, 62, 2208, 5668]",60000,0.06176299812627498,18,0.050307481178821334,44,0.04753277699055772,31,0.0,124,2,4,2,24
strict,160,"[26, 23, 14, 4, 17, 13, 22, 20, 11, 30, 2, 359, 375, 249, 277, 3509, 1618]",60000,0.06279597225263371,11,0.0032061908889280863,59,0.06364661612157044,33,0.0022147903700806045,118,1,5,1,19
strict,161,"[30, 10, 28, 5, 9, 20, 4, 26, 21, 24, 2, 133, 397, 56, 188, 3736, 1398]",60000,0.026276703649624464,22,0.00744840025415425,30,0.03035666439666167,18,0.01179801793298177,47,3,2,2,8
strict,162,"[16, 12, 8, 3, 30, 24, 6, 25, 21, 5, 13, 180, 197, 101, 79, 1060, 6600]",60000,0.07694385141876624,17,0.10469277911004306,21,0.18594170140112973,13,0.0,131,3,0,0,21
strict,163,"[22, 13, 15, 5, 21, 16, 14, 9, 11, 26, 25, 376, 314, 142, 159, 5543, 3612]",60000,0.026276703649624464,9,0.05703762049900634,36,0.03706072801731982,31,0.0,116,1,2,2,22
strict,164,"[21, 22, 27, 12, 18, 19, 4, 30, 11, 14, 29, 180, 60, 174, 326, 3018, 6286]",60000,0.050339526979409716,13,0.0032061908889280863,28,0.0016128772116523271,31,0.006947532767791872,104,1,2,3,15
strict,165,"[28, 30, 21, 29, 12, 25, 5, 11, 7, 27, 26, 106, 193, 384, 75, 5043, 4352]",60000,0.0174273764245609,23,0.001895623066924506,31,0.03181462976571454,14,0.0,78,4,6,2,7
strict,166,"[8, 6, 15, 4, 14, 5, 10, 24, 21, 18, 11, 189, 211, 386, 285, 4897, 2468]",60000,0.054781867423019215,22,0.0023885453041115113,34,0.06739808638995153,22,0.012781186094071528,68,2,3,2,7
strict,167,"[11, 22, 7, 27, 24, 2, 20, 18, 23, 28, 8, 220, 271, 322, 87, 6272, 1208]",60000,0.08417282420911704,14,0.001895623066924506,42,0.07853008982724459,21,0.012781186094071528,41,2,5,2,8
strict,168,"[3, 7, 17, 21, 2, 24, 4, 8, 5, 16, 15, 37, 124, 119, 134, 2940, 5221]",60000,0.01213584500770865,16,0.021845623938419354,36,0.02549430281621105,27,0.012781186094071528,45,4,7,2,5
strict,169,"[6, 17, 2, 26, 16, 10, 4, 29, 20, 24, 7, 186, 93, 198, 295, 6924, 1833]",60000,0.13769579253325334,17,0.04736795117466948,37,0.009842181189930353,33,0.01179801793298177,57,0,3,4,9
strict,170,"[30, 26, 7, 15, 27, 22, 2, 8, 21, 11, 10, 386, 249, 395, 294, 2342, 2351]",60000,0.026276703649624464,16,0.06676082468958433,45,0.04244521168400206,23,0.01179801793298177,38,3,2,1,8
strict,171,"[18, 8, 2, 9, 29, 6, 28, 20, 21, 11, 17, 250, 117, 144, 135, 2120, 4360]",60000,0.026276703649624464,16,0.04736795117466948,41,0.05365471634542346,27,0.008619259093613739,48,2,1,1,6
strict,172,"[18, 3, 12, 17, 8, 30, 5, 7, 26, 13, 27, 300, 321, 257, 186, 6330, 6362]",60000,0.1378461818375542,13,0.00744840025415425,30,0.028322002573320626,26,0.0,121,0,2,3,25
strict,173,"[19, 15, 26, 24, 29, 17, 27, 4, 8, 25, 6, 107, 380, 332, 295, 4252, 6643]",60000,0.09134591712136447,19,0.00744840025415425,40,0.05114478859024863,30,0.0,42,2,5,3,7
strict,174,"[24, 14, 13, 16, 15, 25, 5, 12, 30, 19, 23, 353, 305, 78, 161, 1988, 6446]",60000,0.026276703649624464,15,0.0643316071780248,35,0.04680788945851568,29,0.0,103,5,2,2,20
strict,175,"[19, 2, 6, 13, 11, 3, 24, 22, 28, 25, 26, 227, 228, 115, 181, 3217, 5417]",60000,0.018283660283035706,21,0.04736795117466948,37,0.04125233569430927,28,0.0,127,3,5,3,16
strict,176,"[6, 24, 26, 27, 7, 30, 9, 29, 17, 25, 8, 183, 94, 248, 273, 5262, 5467]",60000,0.07694385141876624,13,0.013324630976347843,30,0.03706072801731982,28,0.0,40,1,2,4,8
strict,177,"[16, 27, 28, 9, 14, 29, 10, 22, 5, 18, 2, 298, 380, 280, 306, 4090, 3805]",60000,0.1378461818375542,15,0.015397878110325985,42,0.08327539708613628,25,0.022722108611678175,39,0,3,2,4
strict,178,"[18, 25, 12, 4, 23, 24, 28, 13, 21, 7, 17, 172, 295, 297, 304, 2970, 4958]",60000,0.05235917475879034,12,0.013324630976364028,35,0.06421884571316333,29,0.0,228,2,3,2,28
strict,179,"[20, 24, 11, 29, 9, 21, 16, 6, 4, 18, 19, 103, 47, 357, 153, 1396, 6330]",60000,0.026276703649624464,22,0.05584501366422454,31,0.061023131008075666,25,0.012781186094071528,57,3,1,2,7
strict,180,"[23, 6, 4, 26, 17, 7, 22, 15, 30, 14, 21, 136, 355, 48, 346, 2288, 1582]",60000,0.056245338227817944,26,0.015704851608722564,34,0.012891738831630114,40,0.01179801793298177,40,4,5,3,5
strict,181,"[6, 2, 29, 16, 22, 12, 25, 3, 5, 11, 13, 51, 302, 232, 138, 4477, 2966]",60000,0.04005371856764425,16,0.036402789386282206,43,0.022975489286595496,29,0.0,121,2,6,1,17
strict,182,"[26, 5, 21, 16, 6, 24, 8, 4, 28, 11, 22, 144, 105, 257, 355, 2452, 1156]",60000,0.02551082661568306,20,0.00744840025415425,36,0.11681839233007166,22,0.01179801793298177,41,2,3,0,9
strict,183,"[19, 14, 3, 8, 26, 16, 11, 10, 28, 5, 2, 215, 152, 261, 338, 1486, 1469]",60000,0.1224373234377974,12,0.012458101276821834,50,0.032794728108564306,37,0.01179801793298177,55,0,5,4,7
strict,184,"[22, 21, 12, 29, 19, 26, 2, 25, 28, 16, 6, 229, 150, 324, 367, 5038, 2535]",60000,0.01493408865494102,19,0.00744840025415425,48,0.09121716674820787,35,0.0,75,5,4,1,11
strict,185,"[19, 11, 16, 27, 4, 13, 10, 28, 5, 6, 26, 168, 376, 55, 375, 5543, 1862]",60000,0.018283660283035706,17,0.04880903260155678,23,0.12760688724321192,25,0.008724315976425158,221,1,1,0,23
strict,186,"[2, 18, 27, 10, 26, 15, 13, 5, 14, 24, 25, 240, 64, 309, 203, 4631, 4005]",60000,0.077917334583339,15,0.00744840025415425,38,0.061023131008075666,25,0.0,131,1,5,1,15
strict,187,"[3, 6, 8, 14, 4, 20, 15, 16, 7, 26, 30, 50, 352, 197, 133, 6913, 3522]",60000,0.026276703649624464,18,0.00744840025415425,25,0.12760688724321192,19,0.0,48,2,4,0,6
strict,188,"[9, 19, 16, 6, 3, 20, 12, 27, 30, 28, 24, 363, 185, 145, 190, 3244, 1828]",60000,0.0007574251891956655,19,0.03766586730616134,23,0.04390152482379106,18,0.007894871660699422,72,2,2,2,14
strict,189,"[27, 3, 16, 15, 2, 21, 20, 29, 4, 18, 12, 218, 234, 34, 253, 3660, 3363]",60000,0.026276703649624464,11,0.06676082468960051,40,0.0034343082807192647,26,0.022722108611678175,57,1,1,1,7
strict,190,"[7, 19, 20, 14, 16, 25, 26, 15, 3, 30, 6, 65, 51, 222, 208, 3838, 2225]",60000,0.02584746347057052,14,0.00744840025415425,46,0.04197839877909528,26,0.0,50,2,9,2,7
strict,191,"[6, 17, 5, 14, 23, 22, 11, 4, 3, 2, 28, 32, 391, 205, 300, 3169, 1998]",60000,0.1378461818375542,17,0.006678705298416153,38,0.15741661227595954,29,0.0266737796745811,47,0,4,0,7
strict,192,"[13, 9, 10, 28, 6, 4, 16, 11, 12, 14, 27, 336, 311, 181, 33, 4882, 2652]",60000,0.09872793205269216,15,0.03414868105515438,26,0.09543858964729383,26,0.010042360502476014,133,1,4,1,20
strict,193,"[13, 25, 2, 27, 15, 24, 4, 6, 23, 17, 11, 232, 228, 368, 43, 6588, 4223]",60000,0.15592052167578146,11,0.0142843864443331,40,0.04513718689436684,29,0.0,119,0,6,2,16
strict,194,"[16, 15, 4, 7, 25, 28, 13, 18, 19, 20, 6, 49, 190, 389, 119, 4802, 1910]",60000,0.026276703649624464,19,0.0402382187816906,34,0.04390152482379106,27,0.0,123,1,2,2,18
strict,195,"[10, 16, 14, 28, 4, 30, 23, 5, 17, 27, 19, 302, 85, 393, 289, 5324, 5271]",60000,0.050339526979409716,16,0.08669823769138539,32,0.06486296394332816,29,0.01223304903911688,39,2,1,3,8
strict,196,"[23, 4, 22, 17, 27, 18, 10, 3, 5, 6, 15, 226, 293, 57, 73, 4884, 3927]",60000,0.09930977670429664,9,0.015718398732347438,35,0.06486296394332816,24,0.01223304903911688,53,1,3,3,7
strict,197,"[13, 14, 6, 26, 21, 7, 8, 3, 25, 16, 10, 265, 67, 130, 63, 3171, 4254]",60000,0.026276703649624464,15,0.00744840025415425,35,0.07144667826363137,24,0.0,106,2,6,1,15
strict,198,"[21, 13, 15, 10, 6, 7, 28, 17, 19, 2, 5, 346, 63, 71, 186, 2855, 6519]",60000,0.10948207258325891,22,0.06773935690158277,44,0.0041678776056146725,21,0.01223304903911688,127,0,3,2,16
